score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer,city
259000.0,Maruti Suzuki,Alto 800,Vxi,2014,manual,petrol,1,5766.0,48168,hyderabad
700000.0,Honda,City,V 4th Gen,2019,manual,petrol,1,11920.0,105009,hyderabad
346000.0,Maruti Suzuki,Swift,VXI,2012,manual,petrol,2,13159.0,28137,hyderabad
296000.0,Hyundai,i10,Sportz 1.2 AT Kappa2,2011,automatic,petrol,1,21150.0,62625,hyderabad
886000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,15088.0,25587,hyderabad
395000.0,Maruti Suzuki,Swift,VXI,2014,manual,petrol,1,8477.0,105101,hyderabad
411000.0,Maruti Suzuki,Swift,VXI,2015,manual,petrol,1,7481.0,91437,hyderabad
273000.0,Honda,Brio,S MT,2012,manual,petrol,2,9734.0,63744,hyderabad
348000.0,Nissan,Micra Active,XV,2018,manual,petrol,3,5926.0,78019,hyderabad
220000.0,Ford,Figo,Duratec Petrol ZXI 1.2,2011,manual,petrol,1,,35267,hyderabad
309000.0,Maruti Suzuki,Swift,LXI,2011,manual,petrol,1,22079.0,63967,hyderabad
412000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2014,manual,petrol,1,8842.0,54586,hyderabad
537000.0,Hyundai,Elite i20,Asta 1.4 CRDI,2015,manual,diesel,2,9774.0,132036,hyderabad
642000.0,Renault,Triber,RXZ AMT,2021,automatic,petrol,2,10932.0,29753,hyderabad
406000.0,Maruti Suzuki,S-Presso,VXI Plus,2021,manual,petrol,2,6913.0,18002,hyderabad
1140148.0,Tata,Nexon,XZA+ LUXS Kaziranga AMT,2023,automatic,petrol,2,19416.0,11749,hyderabad
325000.0,Nissan,Micra Active,XV Safety Pack,2015,manual,petrol,2,5915.0,39894,hyderabad
361000.0,Hyundai,Grand i10,Sportz 1.1 CRDi,2014,manual,diesel,1,7747.0,95588,hyderabad
229000.0,Honda,Brio,S MT,2012,manual,petrol,2,8165.0,110306,hyderabad
255000.0,Hyundai,i10,Era Petrol,2012,manual,petrol,1,9698.0,80292,hyderabad
267000.0,Maruti Suzuki,Alto 800,Lxi,2016,manual,petrol,1,4771.0,60640,hyderabad
427000.0,Maruti Suzuki,Swift,ZXI,2013,manual,petrol,1,11509.0,62259,hyderabad
476000.0,Honda,Amaze,1.2 VX i-VTEC,2015,manual,petrol,1,8664.0,54280,hyderabad
188000.0,Maruti Suzuki,Alto K10,VXi,2011,manual,petrol,1,13433.0,80369,hyderabad
655000.0,Renault,Triber,RXT AMT,2022,automatic,petrol,1,11154.0,43659,hyderabad
1219971.0,Hyundai,Verna,SX Opt Turbo Petrol,2021,automatic,petrol,2,20775.0,28002,hyderabad
252000.0,Hyundai,i10,Sportz 1.2 AT,2010,automatic,petrol,2,,60730,hyderabad
198000.0,Hyundai,i10,Magna 1.2,2010,manual,petrol,1,,113411,hyderabad
829000.0,Hyundai,Creta,1.6 SX Plus Auto Petrol,2016,automatic,petrol,3,14117.0,48248,hyderabad
353000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2014,manual,petrol,1,7576.0,115130,hyderabad
283000.0,Maruti Suzuki,Swift,VXI,2011,manual,petrol,1,20221.0,83570,hyderabad
446000.0,Ford,EcoSport,Titanium 1.0 Ecoboost (Opt),2013,manual,petrol,1,12022.0,64955,hyderabad
350000.0,Maruti Suzuki,Celerio,ZXi AMT,2016,automatic,petrol,1,5960.0,119397,hyderabad
388000.0,Maruti Suzuki,Alto 800,VXi,2021,manual,petrol,1,6934.0,12161,hyderabad
850000.0,Hyundai,Creta,1.6 SX Plus Auto,2016,automatic,diesel,1,14475.0,120913,hyderabad
467000.0,Maruti Suzuki,Ignis,Zeta AMT Diesel,2017,automatic,diesel,3,7952.0,80535,hyderabad
512000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2018,manual,petrol,1,8719.0,34533,hyderabad
598000.0,Maruti Suzuki,Celerio,ZXI Plus,2023,manual,petrol,1,10183.0,21438,hyderabad
409000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2017,automatic,petrol,2,7309.0,55742,hyderabad
263000.0,Hyundai,i10,Sportz 1.2 Kappa2,2011,manual,petrol,1,18792.0,61940,hyderabad
612000.0,Ford,EcoSport,Titanium 1.5L Ti-VCT AT,2016,automatic,petrol,1,10422.0,131499,hyderabad
520000.0,Maruti Suzuki,Ignis,Zeta AMT Petrol,2018,automatic,petrol,1,8855.0,69933,hyderabad
461000.0,Maruti Suzuki,Celerio,ZXI (O) AMT,2018,automatic,petrol,1,7850.0,46888,hyderabad
261000.0,Ford,Figo,Duratorq Diesel ZXI 1.4,2013,manual,diesel,1,,110789,hyderabad
778000.0,Tata,Altroz,XZA+ Dark Edition,2022,automatic,petrol,1,13248.0,58492,hyderabad
483000.0,Hyundai,i20,Asta 1.4 CRDI,2014,manual,diesel,1,10366.0,72496,hyderabad
432000.0,Maruti Suzuki,Celerio X,ZXI (O) AMT,2018,automatic,petrol,1,7238.0,70816,hyderabad
595000.0,Honda,City,VX CVT,2016,automatic,petrol,1,10132.0,122121,hyderabad
319000.0,Renault,Kwid,1.0 RXT AMT,2016,automatic,petrol,2,5432.0,40506,hyderabad
436000.0,Maruti Suzuki,Ignis,Delta MT Petrol,2018,manual,petrol,1,7424.0,68083,hyderabad
304000.0,Maruti Suzuki,Alto 800,VXi,2019,manual,petrol,1,5433.0,91915,hyderabad
665000.0,Ford,EcoSport,Titanium 1.5L Ti-VCT AT,2017,automatic,petrol,2,11324.0,59246,hyderabad
1011977.0,Mahindra,XUV500,W5,2019,manual,diesel,1,18086.0,41473,hyderabad
463000.0,Honda,Amaze,1.2 VX i-VTEC,2015,manual,petrol,2,8427.0,52260,hyderabad
935000.0,Mahindra,Scorpio,S5,2018,manual,diesel,2,15922.0,87377,hyderabad
634000.0,Maruti Suzuki,Swift,ZXI AMT,2019,automatic,petrol,1,10796.0,43209,hyderabad
1008000.0,Mahindra,XUV 300,W8 AMT (O) Diesel,2020,automatic,diesel,1,17165.0,66594,hyderabad
312000.0,Maruti Suzuki,Alto 800,VXi (O),2019,manual,petrol,1,5576.0,98503,hyderabad
582000.0,Hyundai,Grand i10,Magna AT 1.2 Kappa VTVT,2019,automatic,petrol,1,9911.0,20675,hyderabad
282000.0,Datsun,Redi-GO,S 1.0,2019,manual,petrol,1,6052.0,67800,hyderabad
423000.0,Hyundai,i20,Asta 1.4 CRDI,2013,manual,diesel,1,11402.0,106342,hyderabad
821000.0,Hyundai,Venue,SX Plus 1.0 Turbo DCT,2020,automatic,petrol,1,13981.0,110389,hyderabad
647000.0,Ford,EcoSport,Titanium 1.5L Ti-VCT AT,2016,automatic,petrol,2,11018.0,42232,hyderabad
1042125.0,Hyundai,Creta,1.6 SX AT VTVT,2018,automatic,petrol,1,17746.0,81881,hyderabad
512000.0,Maruti Suzuki,S-Presso,VXI Plus AMT,2022,automatic,petrol,1,8719.0,16197,hyderabad
358000.0,Honda,Amaze,1.2 VX i-VTEC,2013,manual,petrol,3,9649.0,83216,hyderabad
472000.0,Ford,EcoSport,Titanium 1.5 TDCi,2015,manual,diesel,2,8591.0,144427,hyderabad
188000.0,Ford,Figo,Duratec Petrol Titanium 1.2,2010,manual,petrol,1,,104707,hyderabad
269000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2012,manual,petrol+cng,2,10231.0,70981,hyderabad
427000.0,Maruti Suzuki,Swift,ZXI,2014,manual,petrol,2,9164.0,67795,hyderabad
320000.0,Renault,Kwid,RXL,2019,manual,petrol,1,5449.0,55621,hyderabad
959000.0,Maruti Suzuki,S-Cross,Alpha 1.3,2019,manual,diesel,1,16331.0,51356,hyderabad
499000.0,Ford,EcoSport,Ambiente 1.5 TDCi,2015,manual,diesel,1,9083.0,108183,hyderabad
292000.0,Maruti Suzuki,Alto K10,VXi (O),2017,manual,petrol,2,4972.0,59677,hyderabad
849000.0,Honda,City,ZX,2020,manual,petrol,1,14457.0,106783,hyderabad
351000.0,Maruti Suzuki,Alto 800,LXi (O),2019,manual,petrol,1,6273.0,11737,hyderabad
415000.0,Ford,EcoSport,Ambiente 1.5 TDCi,2013,manual,diesel,1,11186.0,106114,hyderabad
745000.0,Maruti Suzuki,Ciaz,Alpha 1.4 AT,2018,automatic,petrol,1,12686.0,68041,hyderabad
339000.0,Renault,Kwid,1.0 RXT(O) SCE,2019,manual,petrol,1,5772.0,80363,hyderabad
187000.0,Hyundai,i10,Era Petrol,2010,manual,petrol,2,,96115,hyderabad
402000.0,Honda,Amaze,1.2 S AT i-VTEC,2014,automatic,petrol,2,8627.0,76449,hyderabad
262000.0,Hyundai,Eon,Magna +,2016,manual,petrol,1,4182.0,77255,hyderabad
283000.0,Maruti Suzuki,Alto 800,LXi,2017,manual,petrol,1,5057.0,39631,hyderabad
740000.0,Honda,Amaze,1.2 VX CVT i-VTEC,2022,automatic,petrol,1,12601.0,72874,hyderabad
390000.0,Hyundai,i20,Sportz 1.4 CRDI,2014,manual,diesel,1,8370.0,142625,hyderabad
566000.0,Renault,Triber,RXZ,2022,manual,petrol,1,9638.0,80362,hyderabad
439000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2016,manual,petrol,1,7475.0,41907,hyderabad
1496678.0,Kia,Seltos,GTX Plus DCT,2020,automatic,petrol,1,25487.0,35322,hyderabad
232000.0,Ford,Figo,Duratorq Diesel Titanium 1.4,2012,manual,diesel,1,,101756,hyderabad
292000.0,Hyundai,i10,Magna 1.2 Petrol,2013,manual,petrol,1,7870.0,78994,hyderabad
668000.0,Maruti Suzuki,Dzire,VDi,2018,manual,diesel,1,11375.0,74759,hyderabad
536000.0,Honda,City,SV CVT,2016,automatic,petrol,1,9127.0,97055,hyderabad
359000.0,Honda,Amaze,1.2 VX i-VTEC,2014,manual,petrol,3,7704.0,120182,hyderabad
278000.0,Maruti Suzuki,Alto K10,VXi,2015,manual,petrol,1,5060.0,54571,hyderabad
605000.0,Volkswagen,Vento,1.5L Highline Diesel AT,2016,automatic,diesel,2,9658.0,106506,hyderabad
890000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2023,automatic,petrol,1,15156.0,32779,hyderabad
644000.0,Nissan,Magnite,XL Turbo CVT,2021,automatic,petrol,1,10966.0,58398,hyderabad
749000.0,Honda,WR-V,VX i-VTEC Petrol+cng(Outside Fitted),2019,manual,petrol+cng,1,12755.0,46170,hyderabad
937000.0,Renault,Duster,RXS Turbo,2021,manual,petrol,1,15956.0,24386,hyderabad
687000.0,Maruti Suzuki,Dzire,VXI AMT,2021,automatic,petrol,1,11699.0,14249,hyderabad
316000.0,Toyota,Etios,G,2011,manual,petrol,1,21168.0,69866,hyderabad
689000.0,Hyundai,Grand i10 Nios,Sportz 1.0 Turbo GDI,2022,manual,petrol,2,11733.0,14393,hyderabad
587000.0,Maruti Suzuki,Celerio,ZXI Plus,2022,manual,petrol,1,9996.0,10415,hyderabad
288000.0,Hyundai,i10,Sportz 1.2 AT Kappa2,2011,automatic,petrol,1,20578.0,82082,hyderabad
749000.0,Maruti Suzuki,Dzire,ZXI Plus,2023,manual,petrol,1,12755.0,95712,hyderabad
218000.0,Maruti Suzuki,Alto K10,VXi,2013,manual,petrol,1,5876.0,93318,hyderabad
270000.0,Ford,Figo,Duratorq Diesel ZXI 1.4,2013,manual,diesel,1,,100429,hyderabad
438000.0,Ford,EcoSport,Trend 1.5 TDCi,2013,manual,diesel,1,11806.0,119622,hyderabad
570000.0,Maruti Suzuki,Alto K10,VXI Plus AMT,2024,automatic,petrol,1,9706.0,3775,hyderabad
239000.0,Maruti Suzuki,Wagon R 1.0,LXI,2011,manual,petrol,1,17257.0,65129,hyderabad
198000.0,Hyundai,i10,Magna 1.2,2010,manual,petrol,2,,76643,hyderabad
363000.0,Renault,Kwid,CLIMBER 1.0,2019,manual,petrol,2,6181.0,47127,hyderabad
387000.0,Maruti Suzuki,Swift,VXI,2014,manual,petrol,1,8305.0,138557,hyderabad
312000.0,Nissan,Sunny,XL Diesel,2012,manual,diesel,1,11124.0,126422,hyderabad
651000.0,Tata,Tigor,Revotron XZ+,2021,manual,petrol,1,11086.0,23765,hyderabad
423000.0,Maruti Suzuki,S-Presso,VXI Plus AMT,2021,automatic,petrol,1,7203.0,54436,hyderabad
797000.0,Honda,City,VX,2018,manual,petrol,1,13572.0,25676,hyderabad
425000.0,Maruti Suzuki,Swift,VDi,2014,manual,diesel,1,9121.0,102308,hyderabad
492000.0,Hyundai,Elite i20,Asta 1.4 CRDI,2015,manual,diesel,2,8955.0,145034,hyderabad
421000.0,Volkswagen,Vento,1.6L Highline Diesel,2013,manual,diesel,1,10638.0,102680,hyderabad
287000.0,Maruti Suzuki,Alto 800,VXi (O),2017,manual,petrol,1,5129.0,60689,hyderabad
445000.0,Renault,Kwid,CLIMBER 1.0 AMT Opt,2021,automatic,petrol,2,7578.0,21249,hyderabad
314000.0,Datsun,Go Plus,T,2015,manual,petrol,1,,25603,hyderabad
730000.0,Toyota,Glanza,V,2022,manual,petrol,2,12431.0,39112,hyderabad
375000.0,Maruti Suzuki,Swift,VXI,2013,manual,petrol,1,10108.0,74677,hyderabad
697000.0,Maruti Suzuki,Ciaz,Alpha 1.4 AT,2018,automatic,petrol,1,11869.0,110821,hyderabad
567000.0,Maruti Suzuki,Swift,VDi,2018,manual,diesel,1,9655.0,64253,hyderabad
452000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2017,manual,petrol,1,7697.0,107949,hyderabad
799000.0,Maruti Suzuki,S-Cross,Zeta 1.3,2019,manual,diesel,1,13606.0,85341,hyderabad
356000.0,Maruti Suzuki,S-Presso,VXI Plus,2020,manual,petrol,1,6062.0,80638,hyderabad
222000.0,Ford,Figo,Duratorq Diesel Titanium 1.4,2011,manual,diesel,2,,95217,hyderabad
610000.0,Hyundai,Grand i10,Sportz AT 1.2 Kappa VTVT,2019,automatic,petrol,1,10387.0,39769,hyderabad
236000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,16863.0,81319,hyderabad
839000.0,Maruti Suzuki,Swift,ZXI Plus AMT,2023,automatic,petrol,1,14287.0,24798,hyderabad
221000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,2,15791.0,84865,hyderabad
227000.0,Hyundai,i10,Sportz 1.2,2010,manual,petrol,1,,67219,hyderabad
170000.0,Maruti Suzuki,Estilo,LXI,2010,manual,petrol,1,,103593,hyderabad
612000.0,Maruti Suzuki,Swift,VXI,2021,manual,petrol,1,10422.0,20740,hyderabad
1381538.0,Hyundai,Creta,SX Turbo DCT Petrol,2021,automatic,petrol,1,23526.0,39285,hyderabad
436000.0,Renault,Kwid,1.0L RXT(O) AMT,2021,automatic,petrol,1,7424.0,43519,hyderabad
415000.0,Volkswagen,Polo,Highline 1.5 (D),2015,manual,diesel,3,7081.0,118203,hyderabad
298000.0,Maruti Suzuki,Wagon R 1.0,VXI,2015,manual,petrol,1,5671.0,137055,hyderabad
330000.0,Nissan,Micra Active,XV Safety Pack,2015,manual,petrol,2,6006.0,64166,hyderabad
468000.0,Volkswagen,Polo,Highline 1.5 (D),2015,manual,diesel,2,7986.0,128561,hyderabad
265000.0,Maruti Suzuki,Alto 800,Vxi,2016,manual,petrol,2,4736.0,70539,hyderabad
436000.0,Volkswagen,Vento,1.6L Highline Diesel,2013,manual,diesel,1,11017.0,103112,hyderabad
573000.0,Renault,Triber,RXZ,2020,manual,petrol,1,9757.0,36548,hyderabad
249000.0,Hyundai,i10,Sportz 1.2 Kappa2,2011,manual,petrol,1,17792.0,83104,hyderabad
174000.0,Tata,Nano,Twist XT Petrol,2014,manual,petrol,1,3500.0,12694,hyderabad
221000.0,Hyundai,i10,Sportz 1.2 Kappa2,2010,manual,petrol,1,,99004,hyderabad
605000.0,Renault,Triber,RXT AMT,2020,automatic,petrol,1,10302.0,22468,hyderabad
699000.0,Mahindra,TUV300,T8,2016,manual,diesel,1,11903.0,73075,hyderabad
544000.0,Hyundai,i20 Active,1.4 SX,2015,manual,diesel,2,9902.0,121036,hyderabad
764000.0,Honda,City,VX CVT,2019,automatic,petrol,2,13010.0,116765,hyderabad
281000.0,Maruti Suzuki,Swift,VXI,2011,manual,petrol,2,20078.0,76677,hyderabad
768000.0,Tata,Nexon,XZA Plus Dual Tone Roof AMT Petrol,2018,automatic,petrol,1,13078.0,71175,hyderabad
510000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2018,manual,petrol,1,8685.0,39418,hyderabad
223000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,2,15934.0,92001,hyderabad
275000.0,Renault,Kwid,RXT,2016,manual,petrol,1,4683.0,71375,hyderabad
312000.0,Honda,Brio,S MT,2012,manual,petrol,1,11124.0,19831,hyderabad
422000.0,Honda,Amaze,1.2 VX AT i-VTEC,2014,automatic,petrol,2,9056.0,85151,hyderabad
332000.0,Maruti Suzuki,Swift,VDi,2013,manual,diesel,3,8949.0,97173,hyderabad
707000.0,Honda,WR-V,i-DTEC VX,2018,manual,diesel,1,12039.0,111842,hyderabad
1227000.0,Mahindra,XUV500,W11 AT,2018,automatic,diesel,2,21929.0,100663,hyderabad
218000.0,Hyundai,i10,Magna 1.2,2010,manual,petrol,2,,92131,hyderabad
623000.0,Maruti Suzuki,Baleno,Zeta,2020,manual,petrol,1,10609.0,43893,hyderabad
659000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,1,11222.0,45402,hyderabad
1372000.0,Volkswagen,Taigun,Topline 1.0 TSI AT,2022,automatic,petrol,1,23364.0,42010,hyderabad
405000.0,Honda,City,S,2014,manual,petrol,2,8692.0,112701,hyderabad
288000.0,Hyundai,i20,Sportz 1.2,2011,manual,petrol,1,20578.0,67524,hyderabad
461000.0,Maruti Suzuki,S-Presso,VXI Plus,2023,manual,petrol,2,7850.0,17934,hyderabad
945000.0,Maruti Suzuki,Ciaz,Alpha Petrol,2022,manual,petrol,1,16092.0,39430,hyderabad
591000.0,Renault,Triber,RXZ,2021,manual,petrol,1,10064.0,53475,hyderabad
559000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2019,manual,petrol,1,9519.0,26067,hyderabad
180000.0,Ford,Figo,Duratec Petrol EXI 1.2,2010,manual,petrol,3,,82549,hyderabad
759000.0,Honda,Amaze,1.2 VX i-VTEC,2022,manual,petrol,1,12925.0,32595,hyderabad
697000.0,Tata,Punch,Creative Dual Tone,2022,manual,petrol,2,11869.0,39139,hyderabad
321000.0,Maruti Suzuki,Celerio,VXI AMT,2014,automatic,petrol,2,6889.0,55579,hyderabad
478000.0,Tata,Tiago NRG,Petrol,2018,manual,petrol,1,8140.0,42502,hyderabad
792000.0,Renault,Duster,RXZ Petrol,2021,manual,petrol,2,13487.0,44068,hyderabad
640000.0,Ford,Freestyle,Titanium Plus 1.2 Ti-VCT,2021,manual,petrol,1,10898.0,13514,hyderabad
210000.0,Maruti Suzuki,Alto K10,LXi,2013,manual,petrol,1,5660.0,40103,hyderabad
515000.0,Maruti Suzuki,Ignis,Delta AMT Petrol,2019,automatic,petrol,2,8770.0,21029,hyderabad
310000.0,Hyundai,i10,Sportz 1.1 Petrol,2015,manual,petrol,2,5642.0,85641,hyderabad
567000.0,Ford,EcoSport,Ambiente 1.5L TDCi,2016,manual,diesel,1,9655.0,51762,hyderabad
708000.0,Maruti Suzuki,Ciaz,Alpha 1.4 AT,2018,automatic,petrol,2,12056.0,64673,hyderabad
642000.0,Maruti Suzuki,Ciaz,Zeta 1.4 AT,2018,automatic,petrol,1,10932.0,95883,hyderabad
512000.0,Honda,Jazz,VX Petrol,2017,manual,petrol,1,8174.0,111953,hyderabad
748000.0,Tata,Tigor,Revotron XZA plus AMT,2023,automatic,petrol,1,12738.0,36657,hyderabad
271000.0,Hyundai,i10,Sportz 1.2 Kappa2,2013,manual,petrol,2,7304.0,121623,hyderabad
408000.0,Renault,Kwid,CLIMBER 1.0 AMT,2019,automatic,petrol,1,6948.0,36795,hyderabad
206000.0,Maruti Suzuki,Alto 800,Lxi,2012,manual,petrol,1,7990.0,51562,hyderabad
251000.0,Maruti Suzuki,Swift,VXI,2011,manual,petrol,2,17934.0,114191,hyderabad
414000.0,Hyundai,Grand i10,Sportz AT 1.2 Kappa VTVT,2014,automatic,petrol,2,8885.0,82125,hyderabad
520000.0,Honda,Jazz,V Petrol,2016,manual,petrol,1,8301.0,47374,hyderabad
542000.0,Hyundai,Elite i20,Asta 1.2,2015,manual,petrol,1,9865.0,55568,hyderabad
538000.0,Tata,Tiago,Revotron XZ Plus,2021,manual,petrol,1,9161.0,57313,hyderabad
502000.0,Maruti Suzuki,Eeco,AC 5 STR,2021,manual,petrol,1,8014.0,12048,hyderabad
552000.0,Ford,EcoSport,Trend 1.5L TDCi,2017,manual,diesel,2,9400.0,107974,hyderabad
752000.0,Tata,Nexon,XZA Plus AMT Diesel,2018,automatic,diesel,1,12806.0,102867,hyderabad
593000.0,Renault,Triber,RXZ AMT,2021,automatic,petrol,2,10098.0,75637,hyderabad
215000.0,Hyundai,i10,Sportz 1.2 Kappa2,2011,manual,petrol,2,15362.0,112876,hyderabad
1135114.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2023,automatic,petrol,1,19330.0,28221,hyderabad
469000.0,Maruti Suzuki,Swift,ZXI,2014,manual,petrol,1,10065.0,42459,hyderabad
863000.0,Renault,Duster,RXZ Turbo Petrol,2020,manual,petrol,1,14696.0,45736,hyderabad
1023000.0,Maruti Suzuki,XL6,Zeta AT Petrol,2022,automatic,petrol,1,17421.0,95189,hyderabad
249000.0,Maruti Suzuki,Alto 800,LXi,2017,manual,petrol,1,4450.0,115924,hyderabad
483000.0,Hyundai,New Santro 1.1,Asta MT,2019,manual,petrol,1,7711.0,7500,hyderabad
254000.0,Maruti Suzuki,Alto 800,LXi,2017,manual,petrol,3,4539.0,43288,hyderabad
957000.0,Hyundai,Creta,SX+ SE,2018,manual,petrol,1,16297.0,54183,hyderabad
481000.0,Maruti Suzuki,Swift,VXI (O),2017,manual,petrol,1,8191.0,76257,hyderabad
461000.0,Hyundai,Elite i20,Sportz 1.2,2015,manual,petrol,1,8391.0,97831,hyderabad
395000.0,Renault,Kwid,1.0 RXT AMT,2018,automatic,petrol,1,6726.0,24324,hyderabad
230000.0,Hyundai,i10,Sportz 1.2,2010,manual,petrol,2,,42051,hyderabad
638000.0,Maruti Suzuki,Swift,ZDI AMT,2018,automatic,diesel,1,10864.0,73904,hyderabad
229000.0,Maruti Suzuki,Alto K10,VXi,2015,manual,petrol,1,4295.0,114234,hyderabad
494000.0,Hyundai,Grand i10,Asta AT 1.2 Kappa VTVT,2016,automatic,petrol,1,8412.0,45665,hyderabad
377000.0,Toyota,Etios,G,2013,manual,petrol,1,9526.0,48696,hyderabad
953000.0,Maruti Suzuki,XL6,Alpha AT Petrol,2020,automatic,petrol,1,16229.0,61544,hyderabad
998000.0,Kia,Sonet,GTX Plus 1.0 DCT,2020,automatic,petrol,1,16995.0,42886,hyderabad
264000.0,Hyundai,i10,Era Petrol,2013,manual,petrol,1,7116.0,65074,hyderabad
329000.0,Maruti Suzuki,Alto 800,LXi,2019,manual,petrol,1,5880.0,24850,hyderabad
308000.0,Renault,Kwid,RXL,2019,manual,petrol,2,5245.0,43840,hyderabad
257000.0,Maruti Suzuki,Alto K10,VXi,2016,manual,petrol,1,4376.0,128429,hyderabad
1141000.0,Skoda,Kushaq,Style 1.0L TSI MT,2021,manual,petrol,1,19430.0,78502,hyderabad
294000.0,Hyundai,i10,Sportz 1.2 Kappa2,2012,manual,petrol,1,11181.0,57616,hyderabad
775000.0,Volkswagen,Vento,Highline 1.0L TSI,2021,manual,petrol,1,12372.0,61400,hyderabad
510000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2018,manual,petrol,1,8685.0,46995,hyderabad
227000.0,Hyundai,Santro Xing,GLS,2011,manual,petrol,2,15206.0,38324,hyderabad
711000.0,Maruti Suzuki,Dzire,ZXi Plus,2019,manual,petrol,1,12107.0,30469,hyderabad
499000.0,Maruti Suzuki,Swift,ZXI,2015,manual,petrol,1,9083.0,43753,hyderabad
201000.0,Maruti Suzuki,Estilo,VXI,2011,manual,petrol,2,14362.0,70641,hyderabad
978000.0,Mahindra,XUV500,W10 AWD AT,2016,automatic,diesel,1,17479.0,110668,hyderabad
478000.0,Maruti Suzuki,Swift,VXI (O),2017,manual,petrol,1,8140.0,68354,hyderabad
305000.0,Toyota,Etios,VX,2012,manual,petrol,3,10875.0,108703,hyderabad
304000.0,Maruti Suzuki,Ritz,Vxi BS-IV,2013,manual,petrol,1,7682.0,72519,hyderabad
701000.0,Hyundai,Aura,SX 1.2 (O) Petrol,2021,manual,petrol,1,11937.0,28000,hyderabad
272000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2011,manual,petrol+cng,1,19435.0,52897,hyderabad
288000.0,Maruti Suzuki,Alto 800,Vxi,2015,manual,petrol,1,5481.0,6910,hyderabad
262000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,18720.0,38661,hyderabad
508000.0,Maruti Suzuki,Ignis,Alpha AMT Petrol,2017,automatic,petrol,1,8650.0,52163,hyderabad
451000.0,Maruti Suzuki,Celerio,ZXI,2021,manual,petrol,1,7680.0,58159,hyderabad
150000.0,Maruti Suzuki,Alto K10,VXi,2011,manual,petrol,3,10718.0,91509,hyderabad
498000.0,Tata,Tiago,Revotron XT,2021,manual,petrol,1,8480.0,33802,hyderabad
503000.0,Maruti Suzuki,Baleno,Delta 1.2 AT,2016,automatic,petrol,1,8565.0,64031,hyderabad
583000.0,Maruti Suzuki,Baleno,Alpha AT Petrol,2018,automatic,petrol,1,9928.0,105143,hyderabad
621000.0,Honda,City,VX Diesel,2015,manual,diesel,1,11303.0,106964,hyderabad
390000.0,Maruti Suzuki,Swift,VXI,2015,manual,petrol,1,7098.0,124500,hyderabad
512000.0,Maruti Suzuki,Baleno,Delta 1.2 AT,2016,automatic,petrol,1,8719.0,79520,hyderabad
415000.0,Maruti Suzuki,Swift,VXI,2014,manual,petrol,1,8906.0,47286,hyderabad
461000.0,Renault,Kwid,CLIMBER 1.0 Opt,2021,manual,petrol,1,7850.0,2720,hyderabad
233000.0,Maruti Suzuki,Alto 800,Lxi,2013,manual,petrol,1,6461.0,45698,hyderabad
567000.0,Maruti Suzuki,Dzire,ZXi AMT,2018,automatic,petrol,1,9655.0,116800,hyderabad
328000.0,Maruti Suzuki,Alto 800,LXi,2021,manual,petrol,1,5862.0,36643,hyderabad
748000.0,Honda,Jazz,ZX,2021,manual,petrol,1,11941.0,46998,hyderabad
424000.0,Honda,Amaze,1.2 VX i-VTEC,2015,manual,petrol,2,7717.0,93943,hyderabad
1473395.0,MG Motors,Hector Plus,Sharp 2.0 Diesel Turbo MT 6-STR,2021,manual,diesel,2,25091.0,66997,hyderabad
928000.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2021,automatic,petrol,2,15803.0,30564,hyderabad
384000.0,Renault,Kwid,CLIMBER 1.0,2019,manual,petrol,1,6539.0,41189,hyderabad
432000.0,Maruti Suzuki,S-Presso,VXI Plus,2021,manual,petrol,1,7356.0,20720,hyderabad
778000.0,Hyundai,Verna,1.6 CRDI SX (O),2017,manual,diesel,1,13248.0,79703,hyderabad
851000.0,Toyota,Glanza,V CVT,2021,automatic,petrol,1,14492.0,4019,hyderabad
269000.0,Maruti Suzuki,Alto 800,LXi,2018,manual,petrol,1,4807.0,74755,hyderabad
374000.0,Honda,City,1.5 V MT,2012,manual,petrol,2,14224.0,75204,hyderabad
224000.0,Ford,Figo,Duratorq Diesel EXI 1.4,2012,manual,diesel,2,,79597,hyderabad
