score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
480000,Tata,NEXON,XM DIESEL,2018,Manual,Diesel,1,15943,48097
475000,Maruti,Baleno,ZETA CVT PETROL 1.2,2017,Automatic,Petrol,1,9286,54221
472150,Maruti,Baleno,DELTA CVT PETROL 1.2,2018,Automatic,Petrol,1,9231,56319
472000,Maruti,Celerio,VXI,2022,Manual,Petrol,1,9228,73400
470000,Honda,Amaze,1.2L I-VTEC S,2019,Manual,Petrol,2,9189,22747
470000,Tata,Tiago,XZA PLUS PETROL,2019,Automatic,Petrol,1,9189,31700
470000,Maruti,Ciaz,ZXI+ RS,2016,Manual,Petrol,1,9189,76373
470000,Maruti,Ciaz,S 1.4 MT PETROL,2017,Manual,Petrol,2,9189,80399
468000,Maruti,Dzire,VXI,2018,Manual,Petrol,1,9149,67078
468000,Hyundai,Elite i20,ASTA 1.2,2016,Manual,Petrol,1,9149,63513
466560,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,9121,38761
466000,Honda,Jazz,1.2L I-VTEC V AT,2017,Automatic,Petrol,1,9110,41224
465000,Maruti,IGNIS,DELTA 1.2,2022,Manual,Petrol,1,9091,48528
465000,Maruti,Ciaz,DELTA 1.4 MT PETROL,2017,Manual,Petrol,1,9091,46312
465000,Maruti,Ciaz,ALPHA  AT 1.4  PETROL,2017,Automatic,Petrol,1,9091,97845
464000,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,9071,45252
464000,Maruti,Ciaz,ZXI+,2015,Manual,Petrol,1,10321,72190
462650,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,9045,35174
462000,Nissan,MAGNITE,XE,2022,Manual,Petrol,1,9032,11987
460000,Renault,TRIBER,RXZ,2020,Manual,Petrol,1,8993,34757
458880,Maruti,Baleno,ALPHA PETROL 1.2,2017,Manual,Petrol,1,8971,57867
458000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8954,22805
452000,Maruti,Celerio,VXI,2022,Manual,Petrol,1,8837,76080
451000,Maruti,Celerio,ZXI,2022,Manual,Petrol,1,8817,15133
450177,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,8801,41970
450000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,1,8798,57005
445000,Maruti,Baleno,ZETA PETROL 1.2,2017,Manual,Petrol,1,8700,47554
445000,Hyundai,Elite i20,ASTA 1.2,2015,Manual,Petrol,1,9899,37820
445000,Maruti,Swift,LXI,2020,Manual,Petrol,1,8700,45696
442000,Hyundai,NEW SANTRO,SPORTZ MT,2021,Manual,Petrol,1,8641,2227
442000,Maruti,IGNIS,ALPHA 1.2,2018,Manual,Petrol,1,8641,57310
440000,Maruti,Baleno,DELTA PETROL 1.2,2019,Manual,Petrol,1,8602,91141
440000,Maruti,Swift Dzire,VXI,2017,Manual,Petrol,1,8602,35426
440000,Maruti,Dzire,LXI,2018,Manual,Petrol,1,8602,59690
437000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Manual,Petrol,1,8543,24308
436000,Tata,Tiago,XZ PETROL,2020,Manual,Petrol,1,8524,76043
435825,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8520,36738
435000,Maruti,Baleno,ALPHA PETROL 1.2,2016,Manual,Petrol,2,8504,36200
435000,Maruti,Celerio,VXI (O) CNG,2020,Manual,CNG,1,8504,63541
434000,Maruti,Baleno,ALPHA PETROL 1.2,2017,Manual,Petrol,2,8485,92612
433105,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,8467,69761
432000,Hyundai,Elite i20,ASTA 1.2 (O),2016,Manual,Petrol,2,8446,82556
432000,Renault,Duster,RXL PETROL,2017,Manual,Petrol,2,8446,36422
431000,Hyundai,Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,2017,Automatic,Petrol,1,8426,74455
431000,Maruti,Swift,LXI,2020,Manual,Petrol,1,8426,63024
430000,Honda,Jazz,1.2L I-VTEC V AT,2016,Automatic,Petrol,1,8407,38306
430000,Hyundai,Verna,FLUIDIC 4S 1.6 VTVT S,2015,Manual,Petrol,1,9565,84032
429510,Maruti,Dzire,LDI,2018,Manual,Diesel,1,14266,60431
428260,Maruti,Dzire,VXI,2017,Manual,Petrol,1,8373,49411
425600,Maruti,Baleno,ALPHA PETROL 1.2,2016,Manual,Petrol,1,8321,67972
425000,Hyundai,Elite i20,SPORTZ 1.2,2017,Manual,Petrol,1,8309,70920
423000,Maruti,Baleno,ZETA PETROL 1.2,2016,Manual,Petrol,1,8270,45981
421400,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8238,71757
421078,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2020,Manual,Petrol,1,8232,39398
418000,Maruti,Baleno,ZETA PETROL 1.2,2016,Manual,Petrol,1,8172,44108
415000,Tata,TIGOR,XZ PETROL,2018,Manual,Petrol,1,8113,63251
415000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8113,61129
415000,Hyundai,Elite i20,ASTA 1.2,2015,Manual,Petrol,1,9231,53445
415000,Maruti,New Wagon-R,ZXI 1.2 AMT,2019,Automatic,Petrol,1,8113,74385
411000,Honda,Amaze,1.2L I-VTEC S,2018,Manual,Petrol,1,8035,73798
411000,Tata,Tiago,WIZZ EDITION PETROL,2019,Manual,Petrol,1,8035,43778
411000,Renault,TRIBER,RXL MT,2019,Manual,Petrol,1,8035,41048
410000,Ford,Ecosport,TITANIUM 1.5L PETROL,2016,Manual,Petrol,2,8016,41161
410000,Maruti,Dzire,VXI AMT,2018,Automatic,Petrol,1,9120,105398
409000,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,7996,40979
407000,Maruti,IGNIS,DELTA 1.2,2019,Manual,Petrol,1,7957,56841
405000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Manual,CNG,1,7918,88206
403829,Hyundai,NEW SANTRO,SPORTZ CNG,2019,Manual,CNG,1,7895,69542
403672,Maruti,Baleno,ZETA PETROL 1.2,2016,Manual,Petrol,1,7892,62770
402000,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,7859,59274
398000,Tata,Tiago,XZA PETROL,2018,Automatic,Petrol,1,7781,67184
395000,Maruti,Celerio,ZXI AMT (O),2018,Automatic,Petrol,1,7722,58919
395000,Maruti,S PRESSO,VXI CNG,2021,Manual,CNG,1,7722,67127
394000,Hyundai,i20 Active,1.2 S,2015,Manual,Petrol,1,8764,58486
393000,Tata,Tiago,XT PETROL,2020,Manual,CNG,1,7683,83769
392800,Honda,Amaze,1.2L I-VTEC S OPT,2017,Manual,Petrol,1,7679,35995
392000,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7664,33434
390000,Maruti,S PRESSO,VXI CNG,2020,Manual,CNG,1,7625,34705
390000,Volkswagen,Polo,COMFORTLINE 1.2L,2017,Manual,Petrol,1,7625,38502
389940,Honda,Amaze,1.2L I-VTEC S OPT,2018,Manual,Petrol,2,7623,79705
389940,Maruti,New Wagon-R,LXI CNG 1.0,2019,Manual,CNG,2,7623,35658
389568,Maruti,Ciaz,VXI,2015,Manual,Petrol,1,8666,79544
389060,Honda,Jazz,1.2L I-VTEC S,2017,Manual,Petrol,1,7606,66867
389000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Manual,Petrol,1,7605,45149
389000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,1,7605,36520
389000,Maruti,Swift,LXI (O),2017,Manual,CNG,1,8653,46745
382200,Honda,City,1.5L I-VTEC V MT,2014,Manual,Petrol,2,10065,70436
381000,Maruti,IGNIS,ZETA 1.2 AMT,2017,Automatic,Petrol,1,7449,67269
380000,Hyundai,Verna,FLUIDIC 1.6 VTVT EX,2014,Manual,Petrol,1,10007,37272
380000,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,7429,60431
379000,Hyundai,Elite i20,ASTA 1.2,2014,Manual,Petrol,1,9981,71079
379000,Maruti,Swift Dzire,ZXI,2015,Manual,Petrol,1,8431,63571
378300,Maruti,Celerio,VXI CNG,2018,Manual,CNG,1,7396,80443
378000,Hyundai,Elite i20,MAGNA 1.2,2015,Manual,Petrol,1,8408,95072
377330,Hyundai,Elite i20,SPORTZ 1.2,2015,Manual,Petrol,2,8393,75415
375000,Maruti,Wagon R 1.0,LXI CNG,2018,Manual,CNG,1,7331,67956
373000,Maruti,Swift,LXI (O),2017,Manual,Petrol,1,7292,87353
371000,Maruti,S PRESSO,VXI CNG,2021,Manual,CNG,2,7253,62766
370512,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7244,36195
370240,Renault,Kwid,CLIMBER 1.0 (O) DUAL TONE,2021,Manual,Petrol,1,7238,10692
370000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Manual,Petrol,1,7234,85035
369460,Maruti,Ciaz,VXI+,2014,Manual,Petrol,1,9729,33001
369000,Maruti,Swift,LXI (O),2017,Manual,Petrol,1,7214,59888
368000,Maruti,S PRESSO,VXI AMT,2021,Automatic,Petrol,2,7194,21548
368000,Renault,Kwid,CLIMBER MT 1.0,2022,Manual,Petrol,1,7194,15664
366000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Manual,Petrol,1,7155,79519
365000,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,1,7136,15586
365000,Maruti,Alto,LXI O,2023,Manual,Petrol,1,7136,22413
362880,Honda,Amaze,1.2L I-VTEC S,2017,Manual,Petrol,2,7094,37543
361000,Maruti,Swift,LXI (O),2017,Manual,Petrol,1,7058,70053
357000,Maruti,Wagon R 1.0,LXI CNG,2017,Manual,CNG,1,7941,42469
352867,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,1,6899,12687
352800,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,1,6897,53042
352000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,2,6882,53478
350000,Maruti,Swift Dzire,VXI,2015,Manual,Petrol,1,7786,32460
348000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,6803,66672
346860,Honda,Amaze,1.2L I-VTEC S,2016,Manual,Petrol,1,6781,62790
345000,Honda,Amaze,1.2L I-VTEC S,2016,Manual,Petrol,1,6745,39782
345000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Manual,CNG,2,9085,77540
342000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2016,Manual,Petrol,1,6686,72813
340000,Maruti,Alto,LXI O,2022,Manual,Petrol,1,6647,21377
340000,Hyundai,Verna,FLUIDIC 1.6 VTVT SX,2013,Manual,Petrol,1,11293,43014
335000,Tata,Tiago,XE PETROL,2019,Manual,Petrol,1,6549,36101
332900,Hyundai,Grand i10,ASTA AT 1.2 KAPPA VTVT,2015,Automatic,Petrol,2,7405,80240
332000,Maruti,Celerio,ZXI AMT,2015,Automatic,Petrol,1,7385,73811
332000,Tata,Tiago,XT PETROL,2017,Manual,Petrol,1,6491,70982
330000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,7341,23148
328000,Maruti,Alto,LXI CNG,2020,Manual,CNG,1,6412,58537
327000,Maruti,Wagon R 1.0,VXI AMT,2016,Automatic,Petrol,1,6393,47536
325000,Renault,Kwid,RXT 1.0 AMT (O),2019,Automatic,Petrol,1,6354,34363
323400,Hyundai,NEW SANTRO,SPORTZ MT,2019,Manual,Petrol,1,6323,96970
323000,Tata,Tiago,XZA PETROL,2017,Automatic,Petrol,2,6315,96273
322000,Honda,Amaze,1.2L I-VTEC S,2015,Manual,Petrol,1,7163,41671
318160,Honda,Amaze,1.2L I-VTEC SX,2015,Manual,Petrol,1,7077,50671
