score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
358425,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,1,7007,7847
353000,Maruti,S PRESSO,VXI PLUS AMT,2019,Automatic,Petrol,1,6901,50253
345000,Maruti,Alto,LXI OPT CNG,2020,Manual,CNG,1,6745,47653
343380,Maruti,Celerio,ZXI AMT (O),2018,Automatic,Petrol,2,6713,65879
342000,Renault,Kwid,RXT 1.0 AMT (O),2019,Automatic,Petrol,2,6686,14286
337422,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,7506,47888
337000,Maruti,Alto K10,VXI,2019,Manual,CNG,2,6588,36772
333000,Hyundai,Xcent,S (O) 1.2,2014,Manual,Petrol,1,8769,27911
332000,Hyundai,i20,ASTA 1.2,2014,Manual,Petrol,2,8743,44892
330525,Maruti,Celerio,ZXI (O),2016,Manual,CNG,1,8704,95782
326340,Maruti,Swift Dzire,LXI,2015,Manual,Petrol,2,7259,65293
324240,Maruti,Swift Dzire,ZXI,2014,Manual,Petrol,2,8538,99056
322000,Maruti,Wagon R 1.0,LXI CNG,2015,Manual,CNG,1,10695,39899
320000,Maruti,Celerio,VXI CNG,2014,Manual,CNG,1,15064,31743
318000,Renault,Kwid,RXT 1.0 AMT (O),2018,Automatic,Petrol,1,6217,38264
312340,Tata,Tiago,XT PETROL,2018,Manual,Petrol,1,6106,78301
312000,Maruti,Wagon R 1.0,VXI AMT,2016,Automatic,Petrol,1,6100,81002
310000,Maruti,Wagon R 1.0,VXI AMT,2016,Automatic,Petrol,2,6061,55132
308000,Honda,Amaze,1.2L I-VTEC VX,2014,Manual,Petrol,1,8111,60661
307000,Tata,Tiago,XZ PETROL,2016,Manual,Petrol,2,6002,66927
300000,Maruti,Wagon R Stingray,VXI,2014,Manual,Petrol,1,7900,50946
297125,Volkswagen,Polo,HIGHLINE1.2L,2014,Manual,Petrol,2,7824,78356
297000,Maruti,Wagon R 1.0,VXI,2015,Manual,Petrol,1,6607,39995
296931,Maruti,Wagon R 1.0,LXI CNG,2015,Manual,CNG,2,9862,67523
295000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2014,Manual,Petrol,1,7768,35403
295000,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,1,7768,27519
287600,Maruti,Wagon R 1.0,LXI CNG,2014,Manual,CNG,1,13538,62590
286810,Hyundai,i20,MAGNA 1.2,2013,Manual,Petrol,2,9526,23564
285000,Renault,Kwid,RXT 0.8,2019,Manual,Petrol,1,5572,76175
285000,Maruti,Wagon R 1.0,LXI CNG,2015,Manual,CNG,1,9466,92864
283240,Hyundai,i20,MAGNA 1.2,2013,Manual,CNG,1,25166,86199
280000,Maruti,Wagon R 1.0,VXI AMT,2016,Automatic,Petrol,2,5474,31242
276450,Maruti,Wagon R 1.0,LXI CNG,2014,Manual,CNG,1,13013,68757
275000,Maruti,Wagon R 1.0,VXI,2015,Manual,Petrol,1,6117,34690
273000,Hyundai,i10,SPORTZ 1.1,2015,Manual,Petrol,2,6073,59268
272000,Renault,Kwid,RXT 0.8,2020,Manual,Petrol,2,5318,72094
271600,Maruti,Alto K10,VXI (O) AMT,2018,Automatic,Petrol,2,5310,50116
268000,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,1,7057,70902
262000,Maruti,Wagon R 1.0,VXI,2013,Manual,Petrol,1,8702,46890
262000,Maruti,Wagon R 1.0,LXI,2015,Manual,Petrol,2,5828,33951
250000,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,1,6583,20414
249600,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,2,6573,76483
247350,Volkswagen,Polo,COMFORTLINE 1.2L,2014,Manual,Petrol,2,6514,97287
245000,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,1,6452,46564
227000,Renault,Kwid,RXT 0.8,2016,Manual,Petrol,2,4438,41199
193000,Maruti,Alto 800,LXI,2014,Manual,Petrol,1,5082,30679
176000,Datsun,Redi Go,T(O) 0.8L LIMITED EDITION,2017,Manual,Petrol,2,3441,64664
165500,Maruti,Alto 800,LXI,2013,Manual,Petrol,2,5497,38210
