score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
707000,Volkswagen,Vento,HIGHLINE PETROL AT,2017,Automatic,Petrol,1,13822,40115
706000,Tata,NEXON,XZA PLUS DIESEL,2018,Automatic,Diesel,2,13802,56741
699000,Ford,Ecosport,TITANIUM 1.5L PETROL,2018,Manual,Petrol,1,13666,68824
692000,Renault,Duster,RXS PETROL,2019,Manual,Petrol,1,13529,70844
689000,Ford,Ecosport,TITANIUM 1.5L PETROL AT,2017,Automatic,Petrol,1,13470,26404
688000,Maruti,Ciaz,ALPHA  AT 1.4  PETROL,2017,Automatic,Petrol,1,13451,30854
683000,Hyundai,Creta,E PLUS 1.6 PETROL,2016,Manual,Petrol,2,13353,48839
683000,Maruti,Baleno,ZETA PETROL 1.2,2021,Manual,Petrol,1,13353,49964
683000,Hyundai,GRAND I10 NIOS,ASTA AMT 1.2 KAPPA VTVT,2021,Automatic,Petrol,1,13353,27267
680000,Maruti,Dzire,ZDI PLUS AMT,2017,Automatic,Diesel,1,13294,11306
677000,Hyundai,Elite i20,SPORTZ PLUS  1.2 CVT,2019,Automatic,Petrol,1,13235,39250
676000,Hyundai,Creta,SX PLUS AT 1.6 PETROL,2016,Automatic,Petrol,2,13216,98481
676000,Ford,Ecosport,TITANIUM 1.5L PETROL AT,2018,Automatic,Petrol,1,13216,67101
674000,Volkswagen,Polo,GT TSI AT,2016,Automatic,Petrol,1,13177,42950
673000,Maruti,Swift,ZXI PLUS,2020,Manual,Petrol,1,13157,46861
673000,Hyundai,Elite i20,ASTA 1.2 (O),2019,Manual,Petrol,1,13157,38302
672000,Maruti,Swift,VXI AMT,2023,Automatic,Petrol,1,13138,35172
670000,Hyundai,NEW I20,SPORTZ 1.0T GDI IMT,2021,Manual,Petrol,2,13099,28788
663000,Honda,BR-V,1.5L I-VTEC V CVT,2018,Automatic,Petrol,1,12962,81889
663000,Renault,TRIBER,RXZ DUAL TONE,2022,Manual,Petrol,1,12962,36803
657000,Renault,TRIBER,RXT AMT,2022,Automatic,Petrol,1,12844,9034
655000,Maruti,Ciaz,DELTA 1.5 SHVS MT PETROL,2020,Manual,Petrol,1,12805,61650
654000,Hyundai,VENUE,S 1.0 TURBO MT,2019,Manual,Petrol,1,12786,60820
654000,Hyundai,GRAND I10 NIOS,ASTA AMT 1.2 KAPPA VTVT,2021,Automatic,Petrol,1,12786,55737
652000,Renault,TRIBER,RXZ AMT,2022,Automatic,Petrol,1,12747,24831
647000,Maruti,Baleno,ALPHA DIESEL 1.3,2017,Manual,Diesel,1,12649,57557
646000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2019,Automatic,Petrol,1,12629,94345
645000,Tata,ALTROZ,XZ PETROL,2021,Manual,Petrol,1,12610,65720
645000,Tata,TIGOR,XZ CNG,2022,Manual,CNG,1,12610,82203
645000,Honda,City,1.5L I-VTEC VX CVT,2016,Automatic,Petrol,1,12610,97060
642000,Maruti,Baleno,ZETA PETROL 1.2,2020,Manual,Petrol,1,12551,75555
638000,Renault,Duster,110 PS RXZ 4X2 AMT DIESEL,2016,Automatic,Diesel,1,14192,95540
637000,Renault,Duster,RXS PETROL,2018,Manual,Petrol,1,12453,46760
631000,Tata,Tiago,XZ PLUS PETROL,2023,Manual,Petrol,1,12336,10114
630000,Hyundai,Elite i20,SPORTZ PLUS 1.2,2019,Manual,Petrol,1,12317,44107
630000,Hyundai,i20 Active,1.2 SX,2017,Manual,Petrol,1,12317,32944
627000,Maruti,Baleno,ALPHA PETROL 1.2,2017,Manual,Petrol,1,12258,23696
624000,Maruti,Swift Dzire,ZDI,2016,Manual,Diesel,1,13881,43919
624000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,1,12199,49140
623000,Maruti,Swift Dzire,ZDI AMT,2016,Automatic,Diesel,1,13858,67447
622000,Tata,Tiago,XZA PLUS PETROL,2021,Automatic,Petrol,1,12160,30348
620000,Maruti,Celerio,ZXI PLUS,2023,Manual,Petrol,1,12121,7173
614000,Ford,Ecosport,AMBIENTE 1.5L PETROL,2018,Manual,Petrol,1,12004,39281
613000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2021,Manual,Petrol,1,11984,35449
608000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2021,Manual,Petrol,1,11887,25670
607000,Maruti,Celerio,ZXI PLUS,2023,Manual,Petrol,1,11867,20903
606000,Hyundai,GRAND I10 NIOS,MAGNA 1.2 KAPPA VTVT,2023,Manual,Petrol,1,11847,31436
606000,Honda,Amaze,1.5L I-DTEC V,2019,Manual,Diesel,2,11847,96191
604000,Tata,Tiago,XZA PLUS PETROL,2020,Automatic,Petrol,1,11808,18327
602000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2020,Automatic,Petrol,1,11769,28928
601000,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,11750,10123
601000,Volkswagen,Ameo,HIGHLINE DSG 1.5 DIESEL ,2017,Automatic,Diesel,1,11750,33546
599000,Tata,Tiago,XZA PLUS PETROL,2020,Automatic,Petrol,1,11711,32166
598000,Maruti,Baleno,ZETA DIESEL 1.3,2017,Manual,Diesel,2,11691,96002
594000,Hyundai,AURA,SX 1.2,2021,Manual,Petrol,1,11613,50746
593000,Maruti,Swift Dzire,ZDI,2016,Manual,Diesel,1,13191,74698
593000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2020,Automatic,Petrol,1,11593,34784
592000,Tata,Tiago,XZA PLUS PETROL,2021,Automatic,Petrol,2,11574,80220
591000,Hyundai,Elite i20,SPORTZ PLUS 1.2,2020,Manual,Petrol,1,11554,61019
589000,Maruti,Baleno,ALPHA PETROL 1.2,2017,Manual,Petrol,1,11515,44781
588000,Renault,Kwid,CLIMBER AMT 1.0,2022,Automatic,Petrol,1,11496,19278
