score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
899000,Mahindra,XUV500,W6,2018,Manual,Diesel,1,17112,90585
895000,Maruti,Vitara Brezza,ZDI PLUS,2019,Manual,Diesel,1,17036,75372
895000,Skoda,Superb,ELEGANCE 2.0 TDI CR AT,2014,Automatic,Diesel,2,29301,84398
895000,Mahindra,XUV500,W10,2015,Manual,Diesel,1,23132,126000
885000,Maruti,Ertiga,ZDI + SHVS,2016,Manual,Diesel,1,19242,86050
882000,Mahindra,XUV300,W8 1.5 DIESEL,2020,Manual,Diesel,1,19177,126664
875176,Maruti,Vitara Brezza,VDI,2019,Manual,Diesel,1,16658,89000
875000,Maruti,Swift,ZXI PLUS AMT,2024,Automatic,Petrol,1,16655,3980
875000,Mahindra,XUV500,W10,2015,Manual,Diesel,1,22615,97253
851000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2018,Manual,Diesel,1,18503,109283
851000,Maruti,Ertiga,ZDI SHVS,2016,Manual,Diesel,1,18503,76530
850665,Mahindra,XUV300,W6 1.5 DIESEL,2019,Manual,Diesel,1,16192,81460
850000,Tata,Hexa,XT 4X2 7 STR,2017,Manual,Diesel,1,18481,140000
842000,Volkswagen,Vento,HIGHLINE PLUS 1.0L TSI,2021,Manual,Petrol,1,16027,80143
839000,Mahindra,XUV300,W8 (O) 1.5 DIESEL,2019,Manual,Diesel,2,15970,99344
825000,Tata,ALTROZ,XZ PLUS O SUNROOF CNG,2023,Manual,Petrol,1,15703,21413
821000,Honda,WR-V,1.5L I-DTEC VX MT,2018,Manual,Diesel,1,15627,87986
819000,Renault,Kiger,RXT (O) AMT,2022,Automatic,Petrol,1,15589,2781
800000,Mahindra,XUV500,W10 AT,2017,Automatic,Diesel,2,17394,126848
795000,Tata,NEXON,XZ PLUS DIESEL,2017,Manual,Diesel,1,15542,55082
795000,Hyundai,Elite i20,ASTA 1.4 CRDI,2018,Manual,Diesel,1,15542,85385
790000,Mahindra,XUV500,W9 AT,2017,Automatic,Diesel,2,17573,108771
790000,Toyota,Etios,VXD PLATINUM,2017,Manual,Diesel,1,15445,83197
785000,Mahindra,XUV500,W8 AT 1.99,2017,Automatic,Diesel,1,15347,90807
785000,Toyota,Fortuner,3.0 4X4 MT,2010,Manual,Diesel,1,15347,98700
777800,Honda,WR-V,1.5L I-DTEC VX MT,2019,Manual,Diesel,1,15206,80200
775000,Skoda,Rapid,STYLE 1.5 TDI AT,2018,Automatic,Diesel,1,15151,78867
775000,Volkswagen,Polo,GT TSI SPORT AT,2017,Automatic,Petrol,1,15151,34024
775000,Nissan,Kicks,XV DIESEL,2019,Manual,Diesel,1,15151,97374
772000,KIA,SONET,HTK PLUS 1.2,2021,Manual,Petrol,2,15093,42841
771293,Mahindra,Scorpio,S2,2014,Manual,Diesel,1,25618,113108
767121,Skoda,Octavia,ELEGANCE 2.0 TDI AT,2015,Automatic,Diesel,1,20201,100008
761528,Ford,Ecosport,TITANIUM + 1.5L DIESEL,2018,Manual,Diesel,1,14888,85000
761000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2018,Manual,Diesel,1,14878,71610
760530,Hyundai,Elite i20,SPORTZ PLUS 1.4 CRDI,2019,Manual,Diesel,1,14869,53000
752796,Maruti,Baleno,ZETA PETROL 1.2,2021,Manual,Petrol,1,14717,73000
750000,Maruti,Dzire,VDI,2017,Manual,Diesel,1,14663,76000
750000,Hyundai,Santa Fe,4 WD AT,2016,Automatic,Diesel,2,16683,102569
750000,BMW,5 Series GT,530D LE,2011,Automatic,Diesel,2,14663,126891
727891,Toyota,Innova,2.5 VX 7 STR,2012,Manual,Diesel,1,64672,139400
725000,Hyundai,NEW I20,SPORTZ 1.5 MT,2020,Manual,Diesel,2,14174,43606
725000,Maruti,Baleno,ALPHA DIESEL 1.3,2018,Manual,Diesel,1,14174,43338
721000,Tata,PUNCH,ACCOMPLISHED MT,2022,Manual,Petrol,1,14096,41290
