score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
575000,Maruti,Ciaz,ALPHA 1.5 SHVS PETROL,2019,Manual,Petrol,1,11241,68510
569245,Skoda,Rapid,AMBITION 1.6 MPI MT,2019,Manual,Petrol,1,11129,79013
564000,Renault,TRIBER,RXZ,2022,Manual,Petrol,1,11026,65012
562000,Ford,Ecosport,TITANIUM 1.5L PETROL AT,2017,Automatic,Petrol,2,10987,79271
558000,Hyundai,Elite i20,MAGNA EXECUTIVE 1.4 CRDI,2019,Manual,Diesel,1,10909,54335
551980,Tata,ALTROZ,XE PETROL,2021,Manual,Petrol,1,10791,32516
550000,Renault,Kwid,CLIMBER AMT 1.0,2024,Automatic,Petrol,1,10753,5494
549000,Hyundai,GRAND I10 NIOS,MAGNA 1.2 KAPPA VTVT,2022,Manual,Petrol,1,10733,54712
545690,Tata,TIGOR,XMA PETROL,2022,Automatic,Petrol,1,10668,60509
545000,Maruti,Dzire,VDI,2018,Manual,Diesel,2,10655,81435
545000,Maruti,Ciaz,ZETA 1.4  AT PETROL,2017,Automatic,Petrol,1,10655,71553
544050,Hyundai,AURA,S 1.2,2020,Manual,Petrol,1,10636,47890
538265,Hyundai,GRAND I10 NIOS,ASTA 1.2 KAPPA VTVT,2019,Manual,Petrol,1,10523,36488
535000,Tata,Tiago,XT CNG,2022,Manual,CNG,1,10459,64036
530000,Tata,Tiago,XZ PLUS PETROL,2022,Manual,Petrol,1,10362,37315
526900,Hyundai,Verna,FLUIDIC 4S 1.6 VTVT S(O),2015,Manual,Petrol,1,11721,61576
522963,Maruti,Baleno,ZETA CVT PETROL 1.2,2018,Automatic,Petrol,1,10224,44063
520000,Hyundai,Elite i20,SPORTZ 1.2,2017,Manual,Petrol,1,10166,36757
519400,Maruti,Baleno,ZETA PETROL 1.2,2020,Manual,Petrol,1,10154,94113
518797,Maruti,New Wagon-R,ZXI PLUS 1.2 DUAL TONE,2022,Manual,Petrol,1,10143,30258
517000,Maruti,Baleno,DELTA PETROL 1.2,2020,Manual,Petrol,1,10107,68342
516120,Maruti,Alto K10,VXI AMT,2024,Automatic,CNG,1,10090,13238
515000,Tata,TIGOR,XZ PLUS PETROL,2021,Manual,CNG,1,10068,95892
513188,Honda,City,1.5L I-VTEC VX CVT,2016,Automatic,Petrol,2,10033,99394
513000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2021,Manual,Petrol,2,10029,27600
505000,Maruti,Swift,VDI,2018,Manual,Diesel,2,9873,96327
498000,Renault,TRIBER,RXT,2022,Manual,Petrol,1,9736,59053
496975,Ford,Ecosport,TITANIUM 1.5L DIESEL,2016,Manual,Diesel,2,11055,71058
493000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,9638,19440
489000,Honda,City,1.5L I-VTEC VX CVT,2014,Automatic,Petrol,1,12877,63260
488953,Renault,TRIBER,RXZ,2021,Manual,Petrol,1,9559,58028
481000,Maruti,Baleno,DELTA PETROL 1.2,2018,Manual,Petrol,1,9404,42685
479000,Maruti,Baleno,DELTA PETROL 1.2,2019,Manual,CNG,1,9365,79930
