score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
430000,Volkswagen,Ameo,HIGHLINE1.2L PLUS 16 ALLOY,2017,Manual,Petrol,1,8407,78876
420000,Tata,Tiago,XZ PLUS PETROL,2021,Manual,Petrol,1,8211,90446
415000,Maruti,Wagon R 1.0,VXI AMT,2017,Automatic,Petrol,1,8113,35951
415000,Hyundai,NEW SANTRO,SPORTZ MT,2019,Manual,Petrol,1,8113,32969
415000,Tata,Tiago,XZ PLUS PETROL,2019,Manual,Petrol,1,8113,65174
408000,Mahindra,KUV 100 NXT,K4+ P 6 STR,2018,Manual,Petrol,1,7976,29880
406000,Maruti,S PRESSO,VXI PLUS AMT,2020,Automatic,Petrol,2,7937,30628
405000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Manual,CNG,1,9009,89612
403000,Tata,Tiago,XT PETROL,2020,Manual,Petrol,1,7879,54979
401000,Maruti,S PRESSO,VXI+,2021,Manual,Petrol,1,7840,20669
399000,Maruti,S PRESSO,VXI+,2022,Manual,Petrol,1,7801,25831
397000,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7761,23571
397000,Tata,Tiago,XZ PETROL,2019,Manual,Petrol,1,7761,69778
392000,Datsun,Redi Go,T(O) 1.0 AMT,2021,Automatic,Petrol,1,7664,9551
383000,Maruti,Celerio,VXI AMT,2016,Automatic,Petrol,1,7488,70026
383000,Tata,Tiago,XZ PLUS PETROL,2019,Manual,Petrol,1,8520,103892
381000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Manual,Petrol,1,7449,58652
377000,Hyundai,Xcent,S 1.2,2014,Manual,Petrol,1,9928,31895
377000,Maruti,S PRESSO,VXI,2022,Manual,Petrol,1,7370,38400
369000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Manual,Petrol,1,7214,92815
364000,Mahindra,Kuv100,K6 6 STR,2017,Manual,Petrol,1,7116,54594
354000,Volkswagen,Ameo,COMFORTLINE 1.2L,2016,Manual,Petrol,1,6921,38519
