score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
533000,Ford,Ecosport,TITANIUM 1.5L PETROL AT,2015,Automatic,Petrol,2,11856,56784
532000,Hyundai,Elite i20,ASTA 1.2 DUAL TONE,2017,Manual,Petrol,1,10401,79915
532000,Volkswagen,Vento,HIGHLINE 1.6 MPI,2015,Manual,Petrol,1,11834,77287
530000,Maruti,Baleno,ALPHA PETROL 1.2,2016,Manual,Petrol,1,10362,60640
528000,Honda,City,1.5L I-VTEC V MT,2016,Manual,Petrol,1,10323,72846
527000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2020,Manual,Petrol,1,10303,31865
525000,Honda,Amaze,1.2L I-VTEC V,2018,Manual,Petrol,1,10264,50461
521000,Renault,TRIBER,RXZ AMT,2020,Automatic,Petrol,2,10186,49120
519000,Renault,TRIBER,RXZ,2021,Manual,Petrol,2,10147,35091
519000,Maruti,Swift,VDI AMT,2018,Automatic,Diesel,2,10147,95028
517000,Maruti,S PRESSO,VXI PLUS (O) AMT,2023,Automatic,Petrol,1,10107,13017
516000,Maruti,Celerio,VXI,2023,Manual,Petrol,1,10088,36993
515000,Renault,TRIBER,RXZ AMT,2020,Automatic,Petrol,1,10068,31072
513270,Renault,TRIBER,RXZ,2020,Manual,Petrol,2,10035,73849
513000,Maruti,New Wagon-R,LXI CNG 1.0,2022,Manual,CNG,1,10029,76291
513000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2020,Manual,Petrol,1,10029,50204
512000,Maruti,Baleno,DELTA CVT PETROL 1.2,2019,Automatic,Petrol,1,10010,92304
510000,Ford,Ecosport,TITANIUM 1.5L PETROL,2016,Manual,Petrol,2,9971,66823
508000,Renault,TRIBER,RXL MT,2019,Manual,Petrol,2,9931,31581
506000,Honda,City,1.5L I-VTEC V MT,2017,Manual,Petrol,1,11256,115160
506000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2021,Manual,CNG,1,9892,42332
501000,Maruti,Swift,VXI AMT,2019,Automatic,Petrol,1,9795,78173
498000,Hyundai,Elite i20,ASTA 1.2,2016,Manual,Petrol,1,9736,66615
498000,Renault,Kwid,RXT 1.0 AMT,2023,Automatic,Petrol,1,9736,4540
495000,Maruti,Dzire,VXI AMT,2018,Automatic,Petrol,1,9677,70854
494000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2020,Manual,CNG,1,9658,47403
494000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,9658,37792
494000,Hyundai,Elite i20,ASTA 1.2,2017,Manual,Petrol,2,9658,59556
493000,Hyundai,Elite i20,SPORTZ 1.2,2017,Manual,Petrol,1,9638,63930
491000,Maruti,Baleno,ZETA CVT PETROL 1.2,2018,Automatic,Petrol,1,9599,62749
489000,Hyundai,Elite i20,ASTA 1.2,2017,Manual,Petrol,1,9560,90430
488000,Maruti,Swift Dzire,VXI,2017,Manual,Petrol,1,9540,61528
487000,Honda,Jazz,1.2L I-VTEC VX,2017,Manual,Petrol,2,9521,72959
485000,Hyundai,Elite i20,ASTA 1.2,2016,Manual,Petrol,2,9482,55482
484000,Maruti,Dzire,ZXI AMT,2017,Automatic,Petrol,1,9462,46954
483000,Tata,TIGOR,XM PETROL,2021,Manual,Petrol,1,9443,74889
480000,Honda,Jazz,1.2L I-VTEC VX,2017,Manual,Petrol,1,9384,89136
477000,Hyundai,GRAND I10 NIOS,MAGNA 1.2 KAPPA VTVT,2021,Manual,Petrol,1,9325,88578
475000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,9286,56566
474000,Maruti,New Wagon-R,ZXI 1.2,2021,Manual,Petrol,1,9267,38531
472000,Honda,City,1.5L I-VTEC SV,2016,Manual,Petrol,1,9228,68509
472000,Honda,Jazz,1.2L I-VTEC S AT,2017,Automatic,Petrol,1,9228,75151
470000,Renault,Kwid,CLIMBER AMT 1.0,2023,Automatic,Petrol,1,9189,31696
