score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
380000,Maruti,Celerio,VXI,2020,Manual,Petrol,2,7429,45539
375000,Hyundai,NEW SANTRO,ERA EXECUTIVE,2020,Manual,Petrol,1,7331,29412
371000,Maruti,Alto,LXI O,2022,Manual,Petrol,1,7253,26185
357000,Renault,Kwid,RXL,2021,Manual,Petrol,1,6979,27200
345000,Tata,TIGOR,XM PETROL,2018,Manual,Petrol,1,6745,70601
342000,Renault,Kwid,RXT 1.0 (O),2020,Manual,Petrol,1,6686,31801
335000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,7452,37027
330000,Ford,FREESTYLE,TITANIUM 1.2 PETROL,2018,Manual,Petrol,1,6452,98481
330000,Renault,Kwid,RXT 1.0 AMT (O),2019,Automatic,Petrol,2,6452,18486
330000,Honda,Jazz,1.2L I-VTEC V AT,2015,Automatic,Petrol,2,7341,72563
315000,Renault,Kwid,RXL,2020,Manual,Petrol,1,6158,52795
299000,Maruti,Alto,LXI,2021,Manual,Petrol,1,5846,19957
299000,Maruti,S PRESSO,VXI,2020,Manual,Petrol,2,5846,77396
277000,Maruti,Wagon R 1.0,VXI,2015,Manual,Petrol,1,6162,60381
238000,Maruti,Alto K10,VXI,2015,Manual,Petrol,1,5294,38852
225000,Datsun,Redi Go,S,2019,Manual,Petrol,2,4399,28162
210000,Maruti,Alto K10,VXI,2013,Manual,Petrol,2,6975,35709
202000,Maruti,Wagon R 1.0,VXI,2013,Manual,Petrol,2,6709,52732
196000,Hyundai,Eon,ERA +,2015,Manual,Petrol,1,4360,52348
