score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
630000,Maruti,Baleno,ZETA PETROL 1.2,2021,Manual,Petrol,1,12317,62617
629000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2023,Manual,Petrol,1,12297,21653
623000,Tata,NEXON,XM PETROL,2019,Manual,Petrol,1,12180,23946
620000,Tata,ALTROZ,XT PETROL,2021,Manual,Petrol,1,12121,12428
619000,Tata,ALTROZ,XZ PETROL,2021,Manual,Petrol,1,12102,71178
616000,Hyundai,Elite i20,ASTA 1.2 (O),2019,Manual,Petrol,1,12043,68346
615000,Tata,Tiago,XZ PLUS CNG,2022,Manual,CNG,1,12023,34962
613000,Mahindra,XUV300,W4 1.2 PETROL,2021,Manual,Petrol,1,11984,17830
604000,Maruti,Celerio,VXI AMT,2024,Automatic,Petrol,1,11808,1819
595000,Honda,WR-V,1.2L I-VTEC SV MT,2020,Manual,Petrol,1,11632,42171
590000,Maruti,Celerio,ZXI PLUS AGS,2022,Automatic,Petrol,1,11535,12670
585000,Honda,WR-V,1.2L I-VTEC VX MT,2018,Manual,Petrol,1,11437,94470
583000,Maruti,Baleno,ALPHA PETROL 1.2,2018,Manual,Petrol,1,11398,42617
576000,Maruti,Swift,VDI ABS,2016,Manual,Diesel,1,12813,57522
573000,Volkswagen,Polo,HIGHLINE PLUS 1.0 16 ALLOY,2018,Manual,Petrol,2,11202,28767
570000,Tata,Tiago,XZA PLUS PETROL,2021,Automatic,Petrol,1,11144,23357
570000,Tata,TIGOR,XZA PLUS PETROL,2020,Automatic,Petrol,1,11144,27380
565000,Honda,Amaze,1.2L I-VTEC E,2021,Manual,Petrol,1,11046,27013
560000,Honda,Amaze,1.2L I-VTEC VX CVT,2019,Automatic,Petrol,2,10948,35428
559800,Honda,Jazz,1.2L I-VTEC VX,2019,Manual,Petrol,1,10944,21386
559000,Maruti,New Wagon-R,ZXI 1.2 AMT,2022,Automatic,Petrol,1,10929,32880
558735,Honda,City,1.5L I-VTEC VX CVT,2016,Automatic,Petrol,1,10923,89874
556000,Maruti,Swift,VXI,2022,Manual,Petrol,2,10870,35797
555000,Maruti,Baleno,ZETA PETROL 1.2,2020,Manual,Petrol,2,10850,74168
550000,Hyundai,Elite i20,SPORTZ PLUS 1.2,2019,Manual,CNG,2,10753,83751
548000,Maruti,S PRESSO,VXI PLUS (O) AMT,2024,Automatic,Petrol,1,10714,9204
546000,Maruti,Celerio,ZXI PLUS,2022,Manual,Petrol,1,10674,14655
545000,Maruti,New Wagon-R,LXI CNG 1.0,2021,Manual,CNG,1,10655,47940
539000,Maruti,New Wagon-R,LXI CNG 1.0,2021,Manual,CNG,1,10538,32538
538000,Maruti,Ciaz,ZETA 1.4  MT PETROL,2018,Manual,Petrol,1,11968,100300
535000,Honda,WR-V,1.2L I-VTEC VX MT,2018,Manual,Petrol,2,10459,61286
531000,Honda,Jazz,1.2L I-VTEC V,2018,Manual,Petrol,1,10381,50587
528000,Maruti,Swift Dzire,ZXI,2016,Manual,Petrol,1,10323,34982
528000,Honda,Jazz,1.2L I-VTEC V,2018,Manual,Petrol,1,10323,52769
521200,Maruti,New Wagon-R,ZXI 1.2,2022,Manual,Petrol,1,10190,23356
517000,Maruti,Baleno,SIGMA PETROL 1.2,2020,Manual,Petrol,1,10107,33038
511000,Volkswagen,Polo,COMFORTLINE 1.0L MPI,2018,Manual,Petrol,1,9990,22435
510000,Maruti,Swift,VXI,2018,Manual,Petrol,1,9971,9338
505000,Maruti,Celerio,ZXI (O),2021,Manual,Petrol,1,9873,30909
502000,Honda,Amaze,1.2L I-VTEC S,2019,Manual,Petrol,1,9814,85753
501000,Tata,Tiago,XZ PLUS PETROL,2020,Manual,Petrol,1,9795,67486
500000,Tata,Tiago,XT (O) PETROL,2023,Manual,Petrol,1,9775,12683
500000,Maruti,Baleno,ZETA PETROL 1.2,2017,Manual,Petrol,1,9775,65788
500000,Maruti,Baleno,ALPHA PETROL 1.2,2017,Manual,Petrol,1,9775,71174
499700,Maruti,New Wagon-R,ZXI 1.2 AMT,2019,Automatic,Petrol,1,9769,71838
499500,Maruti,Celerio,VXI CNG,2022,Manual,CNG,1,9765,45680
498000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,9736,46814
491000,Renault,Kwid,CLIMBER AMT 1.0,2022,Automatic,Petrol,1,9599,15661
491000,Tata,Tiago,XE CNG,2022,Manual,CNG,1,9599,13573
489000,Honda,City,1.5L I-VTEC VX,2015,Manual,Petrol,2,10878,53599
489000,Hyundai,i20 Active,1.2 S,2016,Manual,Petrol,1,9560,74542
487000,Hyundai,Elite i20,ASTA 1.2 DUAL TONE,2017,Manual,Petrol,2,9521,42975
485000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,9482,33467
482000,Hyundai,NEW SANTRO,SPORTZ EXECUTIVE MT CNG,2020,Manual,CNG,1,9423,34228
480000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,9384,77303
479000,Maruti,IGNIS,ZETA 1.2,2021,Manual,Petrol,2,9365,16305
