score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
498000.0,Hyundai,New Santro 1.1,Sportz AMT,2018,automatic,petrol,1,7950,16677
424000.0,Maruti Suzuki,Alto K10,LXI,2023,manual,petrol,1,7220,37379
384000.0,Maruti Suzuki,Celerio,VXI AMT,2014,automatic,petrol,1,8241,31595
994000.0,Tata,Nexon,XZA Plus (O) AMT,2020,automatic,petrol,1,16927,34180
423000.0,Ford,Figo,Titanium 1.2 Ti-VCT,2016,manual,petrol,1,11402,61169
512000.0,Maruti Suzuki,Celerio,VXI AMT,2019,automatic,petrol,1,8719,35641
406000.0,Tata,Tiago,Revotron XZ,2016,manual,petrol,1,6913,70540
280000.0,Hyundai,i10,magna 1.1,2012,manual,petrol,2,10649,51125
275000.0,Maruti Suzuki,A-Star,VXI,2013,manual,petrol,1,6949,51427
836000.0,Mahindra,XUV500,W6,2017,manual,diesel,3,14941,79565
239000.0,Hyundai,Eon,Magna +,2015,manual,petrol,3,4078,103896
369000.0,Renault,Kwid,1.0 RXT AMT Opt,2017,automatic,petrol,2,6283,38079
696000.0,Honda,WR-V,VX i-VTEC,2019,manual,petrol,1,11852,104453
559000.0,Honda,WR-V,VX i-VTEC Petrol+cng(Outside Fitted),2017,manual,petrol+cng,2,9519,90775
309000.0,Maruti Suzuki,Alto K10,VXi (O),2017,manual,petrol,2,5262,61658
275000.0,Honda,Brio,V MT,2012,manual,petrol,3,9805,59717
2019858.0,Audi,Q5,2.0 TDI quattro Technology Pack,2015,automatic,diesel,1,36766,45452
2070358.0,Audi,Q3,35 TDI Premium,2015,automatic,diesel,1,37685,49854
455000.0,Mahindra,KUV100 NXT,K4+ 6 STR,2018,manual,petrol,1,7748,62700
1453293.0,Kia,Carens,Prestige Plus 1.5 Turbo Petrol iMT 7 STR,2023,manual,petrol,1,24748,9307
614000.0,Maruti Suzuki,Swift,ZXI AMT,2019,automatic,petrol,2,10456,36487
1251195.0,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,2021,manual,petrol,1,21307,29676
632000.0,Maruti Suzuki,Baleno,Zeta 1.2,2018,manual,petrol,1,10762,51443
397000.0,Maruti Suzuki,Alto 800,Vxi Plus,2022,manual,petrol,2,7095,19582
1130048.0,Kia,Sonet,HTX 1.5,2022,manual,diesel,1,19244,29832
813000.0,Tata,Nexon,XZA Plus AMT Petrol,2019,automatic,petrol,2,13844,24231
1115908.0,Maruti Suzuki,Vitara Brezza,ZXI Plus AT,2021,automatic,petrol,1,19003,13357
528000.0,Hyundai,Elite i20,Sportz 1.2,2016,manual,petrol,2,8991,64477
286000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,20435,62101
459000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT (O),2016,manual,petrol,2,7816,67145
321000.0,Hyundai,i20,Sportz 1.2,2012,manual,petrol,1,12208,110308
355000.0,Honda,City,1.5 S MT,2013,manual,petrol,1,9569,107306
257000.0,Hyundai,Eon,Era +,2015,manual,petrol,2,4385,61861
405000.0,Hyundai,i20,Asta 1.4 CRDI,2014,manual,diesel,3,8692,120671
282000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,20149,51575
1292703.0,Hyundai,Creta,SX AT Diesel,2021,automatic,diesel,1,22013,118980
264000.0,Maruti Suzuki,A-Star,VXI,2012,manual,petrol,2,9413,31852
1161358.0,Jeep,Compass,Longitude (O) 2.0 Diesel,2017,manual,diesel,1,19777,62263
393000.0,Maruti Suzuki,Wagon R 1.0,LXI,2016,manual,petrol,1,7023.0,25375
528000.0,Hyundai,Grand i10,Sportz (O) 1.2 kappa VTVT,2017,manual,petrol,1,8991.0,23128
359000.0,Maruti Suzuki,Celerio,VXI AMT,2014,automatic,petrol,1,7704.0,69559
501000.0,Renault,Kwid,1.0 RXT SCE,2023,manual,petrol,1,8531.0,11937
629000.0,Hyundai,Elite i20,Asta 1.2 (O),2015,manual,petrol,1,11449.0,19868
810000.0,Maruti Suzuki,Ciaz,Alpha Petrol,2020,manual,petrol,1,13793.0,68507
914000.0,Honda,Jazz,ZX CVT,2021,automatic,petrol,1,14592.0,13117
999000.0,Hyundai,Creta,1.6 SX VTVT Dual Tone,2019,manual,petrol,2,17012.0,51549
446000.0,Maruti Suzuki,Celerio,VXI AMT,2016,automatic,petrol,1,7595.0,17263
377000.0,Maruti Suzuki,Celerio,ZXI (O) AMT,2016,automatic,petrol,2,6420.0,99784
289000.0,Datsun,GO,T (O),2017,manual,petrol,1,6202.0,94765
557000.0,Ford,Figo,Titanium Diesel,2019,manual,diesel,1,10138.0,96697
533000.0,Volkswagen,Polo,Highline1.2L (P),2016,manual,petrol,1,8509.0,106790
582000.0,Maruti Suzuki,Dzire,VXi AMT,2019,automatic,petrol,1,9911.0,105342
295000.0,Maruti Suzuki,Swift Dzire,VXI 1.2,2010,manual,petrol,1,,115152
310000.0,Datsun,Redi-GO,T(O) 1.0 AMT,2018,automatic,petrol,1,8356.0,70160
368000.0,Maruti Suzuki,Swift,VXI,2011,manual,petrol,1,26295.0,49869
797000.0,Honda,City,V Petrol,2020,manual,petrol,1,13572.0,94688
1042178.0,Kia,Seltos,HTX IVT G,2020,automatic,petrol,3,17747.0,52924
2827858.0,Land Rover,Discovery Sport,HSE 7-Seater,2017,automatic,diesel,2,48156.0,54985
368000.0,Renault,Kwid,1.0 RXT AMT,2017,automatic,petrol,1,6266,46521
359000.0,Datsun,Redi-GO,T(O) 1.0 AMT,2020,automatic,petrol,1,6534,25604
575000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2020,manual,petrol,1,9791,57674
978000.0,Tata,Nexon,XZ Plus Optional Diesel,2020,manual,diesel,1,16654,63686
295000.0,Renault,Kwid,RXT,2016,manual,petrol,1,5023,74031
842000.0,Tata,Altroz,XZ Plus 1.2 Dual Tone,2023,manual,petrol,1,14338,19174
398000.0,Maruti Suzuki,Celerio,VXI AMT,2016,automatic,petrol,1,6777,61526
365000.0,Renault,Kwid,1.0 RXT AMT,2017,automatic,petrol,1,6215,65218
884000.0,Kia,Sonet,HTX 1.0 iMT,2020,manual,petrol,1,15054,24383
523000.0,Honda,City,VX CVT,2014,automatic,petrol,3,11224,90908
419000.0,Maruti Suzuki,Celerio,ZXi AMT,2016,automatic,petrol,1,7135,91946
249000.0,Hyundai,Eon,Era +,2013,manual,petrol,1,6292,68581
326000.0,Renault,Kwid,1.0 RXT AMT,2017,automatic,petrol,3,5551,33408
278000.0,Ford,Figo,Duratec Petrol EXI 1.2,2014,manual,petrol,1,19864,67927
639000.0,Renault,Duster,85 PS RXZ 4X2 MT,2017,manual,diesel,2,10881,117831
243000.0,Hyundai,Eon,Sportz,2014,manual,petrol,3,4889,82280
257000.0,Hyundai,Eon,Magna +,2013,manual,petrol,2,6494,33161
431000.0,Honda,Amaze,1.2 VX i-VTEC,2015,manual,petrol,1,7845,98765
412000.0,Volkswagen,Polo,Highline1.2L (P),2014,manual,petrol,2,8289,111461
3787358.0,Mercedes-Benz,E-Class,E200 Expression,2018,automatic,petrol,1,64496,39695
992000.0,Maruti Suzuki,Ciaz,Zeta AT Petrol,2022,automatic,petrol,1,16893,20966
1044198.0,Hyundai,Verna,SX Opt Petrol,2020,manual,petrol,2,17782,28355
732000.0,Maruti Suzuki,Baleno,Alpha,2020,manual,petrol,1,12465,35271
1297753.0,Kia,Carens,Prestige Plus 1.4 Petrol 7 STR,2022,manual,petrol,1,22099,18034
605000.0,Hyundai,Elite i20,Sportz 1.2,2017,manual,petrol,1,10302,58863
485000.0,Maruti Suzuki,Wagon R 1.0,VXI (O) AMT,2018,automatic,petrol,1,8668,54692
830000.0,Maruti Suzuki,Baleno,Alpha Automatic,2021,automatic,petrol,1,14134,29178
858000.0,Renault,Kiger,RXZ Turbo CVT,2021,automatic,petrol,1,14611,19077
921000.0,Tata,Nexon,XZ Plus Petrol,2021,manual,petrol,1,15684,21625
435000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2018,automatic,petrol,2,7774,53451
462000.0,Honda,Amaze,1.2 S i-VTEC,2016,manual,petrol,1,7867,35457
319000.0,Maruti Suzuki,Alto K10,VXI AMT,2014,automatic,petrol,1,6846,75459
476000.0,Hyundai,Grand i10,Asta (O) AT 1.2 kappa VTVT,2016,automatic,petrol,1,8106,103705
512000.0,Maruti Suzuki,Swift,VXI AMT,2018,automatic,petrol,1,8719,124785
919000.0,Hyundai,Creta,1.6 SX Plus Auto,2017,automatic,diesel,1,15650,90610
253000.0,Hyundai,i10,Era Petrol,2011,manual,petrol,1,18077,71468
1174000.0,Kia,Seltos,HTX IVT G,2020,automatic,petrol,1,19992,92483
405000.0,Mahindra,KUV100 NXT,K2 Plus 6 STR,2018,manual,petrol,1,6896,48021
377000.0,Renault,Kwid,CLIMBER 1.0 Opt,2021,manual,petrol,3,6420,36211
1496000.0,Hyundai,Alcazar,Platinum (O) 6 STR 1.5 Diesel AT,2021,automatic,diesel,1,26737,103726
823000.0,Maruti Suzuki,Baleno,Zeta Petrol,2023,manual,petrol,1,14015.0,9958
598000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2019,manual,petrol,1,10183.0,21949
989000.0,Nissan,Magnite,XV Premium Turbo CVT (O),2022,automatic,petrol,1,16842.0,15000
580000.0,Maruti Suzuki,Celerio,ZXI Plus,2022,manual,petrol,1,9877.0,24085
849000.0,Maruti Suzuki,Dzire,ZXI Plus AMT,2022,automatic,petrol,1,14457.0,18146
566000.0,Renault,Kwid,1.0 RXT AMT SCE,2023,automatic,petrol,1,9638.0,8911
580000.0,Maruti Suzuki,Wagon R 1.2,ZXI AMT,2021,automatic,petrol,1,9877.0,41547
927000.0,Hyundai,New i20,Asta (O) 1.0 Turbo DCT,2021,automatic,petrol,2,15786.0,19948
637000.0,Honda,City,VX (O) MT,2015,manual,petrol,1,11594.0,81295
973000.0,Kia,Sonet,HTX 1.0 iMT,2021,manual,petrol,1,16569.0,27887
875000.0,Maruti Suzuki,Vitara Brezza,ZDi AGS,2019,automatic,diesel,1,14900.0,55288
839000.0,Maruti Suzuki,Ciaz,Alpha AT Petrol,2020,automatic,petrol,1,14287.0,109394
231000.0,Maruti Suzuki,Alto K10,VXi,2012,manual,petrol,2,8785.0,66505
358000.0,Mahindra,KUV100,K8 6 STR,2016,manual,petrol,2,6096.0,52560
906000.0,Mahindra,XUV 300,W8 AMT (O) Diesel,2019,automatic,diesel,1,15428.0,94071
224000.0,Datsun,Redi-GO,T (O),2016,manual,petrol,1,16005.0,116301
522000.0,Honda,City,V,2015,manual,petrol,1,9501.0,112697
224000.0,Chevrolet,Beat,LT Petrol,2014,manual,petrol,2,,102530
645000.0,Renault,Duster,85 PS RXZ 4X2 MT,2017,manual,diesel,2,10983.0,88677
463000.0,Honda,Mobilio,V (O) Petrol,2014,manual,petrol,1,9315.0,129163
668000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2017,automatic,petrol,1,11375,20489
1544148.0,Kia,Seltos,HTX Plus D,2022,manual,diesel,1,26295,39873
425000.0,Renault,Kwid,RXL(O) 1.0 Petrol MT SCE,2022,manual,petrol,1,7237,15697
578000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2019,manual,petrol,1,9843,10886
967000.0,Ford,EcoSport,Thunder Edition Petrol,2020,manual,petrol,1,16467,16693
517000.0,Maruti Suzuki,Celerio,ZXI,2022,manual,petrol,1,8804,21394
441000.0,Hyundai,Grand i10,Sportz AT 1.2 Kappa VTVT,2014,automatic,petrol,1,9464,74832
653000.0,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,2022,manual,petrol,1,11120,31891
375000.0,Renault,Kwid,RXT 1.0 SCE Special,2017,manual,petrol,1,6386,28394
291000.0,Renault,Kwid,RXT,2015,manual,petrol,1,5296,73341
683000.0,Maruti Suzuki,Vitara Brezza,ZDi,2016,manual,diesel,1,11631,89398
840000.0,Hyundai,Verna,1.6 VTVT SX (O) AT,2018,automatic,petrol,1,14304,115112
575000.0,Ford,EcoSport,Titanium 1.5L TDCi,2016,manual,diesel,1,9791,105316
674000.0,Maruti Suzuki,Dzire,ZDi AMT,2017,automatic,diesel,1,11477,49618
589000.0,Hyundai,Elite i20,Asta 1.4 CRDI (O),2015,manual,diesel,1,10721,93478
1290683.0,Hyundai,Creta,SX OPT Turbo DCT Petrol,2020,automatic,petrol,1,21979,100501
577000.0,Hyundai,Elite i20,Asta 1.2,2016,manual,petrol,2,9825,45308
540000.0,Maruti Suzuki,Dzire,ZXi Plus AMT,2017,automatic,petrol,2,9195,109113
348000.0,Volkswagen,Polo,Comfortline 1.2L (P),2012,manual,petrol,1,12408,146180
568000.0,Renault,Duster,85 PS RxL Diesel,2015,manual,diesel,1,10338,101966
407000.0,Renault,Kwid,1.0 RXT AMT,2018,automatic,petrol,1,6930.0,27665
1150293.0,Hyundai,New i20,Asta (O) 1.2 IVT,2024,automatic,petrol,1,19588.0,5721
553000.0,Renault,Triber,RXL,2021,manual,petrol,1,9417.0,24357
847000.0,Renault,Kiger,RXZ AMT,2023,automatic,petrol,1,14423.0,6660
875000.0,Maruti Suzuki,S-Cross,Zeta,2022,manual,petrol,1,14900.0,34371
447000.0,Renault,Kwid,CLIMBER 1.0 Opt,2021,manual,petrol,1,7612.0,45195
1153323.0,Kia,Seltos,HTX G,2020,manual,petrol,1,19640.0,49979
414000.0,Maruti Suzuki,Celerio,VXI AMT,2015,automatic,petrol,1,7535.0,26716
930000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,15837.0,28406
397000.0,Maruti Suzuki,Celerio,VXI AMT,2015,automatic,petrol,1,7226.0,60673
446000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,1,7971.0,39160
349000.0,Datsun,Redi-GO,S 1.0 AMT,2018,automatic,petrol,1,9407.0,14799
691000.0,Renault,Duster,110 PS RXZ 4X2 AMT,2016,automatic,diesel,2,11767.0,87279
487000.0,Honda,City,V,2014,manual,petrol,2,10451.0,84971
1492638.0,Kia,Carens,Prestige Plus 1.5 Turbo Petrol iMT 7 STR,2024,manual,petrol,1,25418.0,8757
700000.0,Honda,City,VX CVT,2015,automatic,petrol,1,12741.0,30452
519000.0,Maruti Suzuki,Alto K10,VXI Plus AMT,2022,automatic,petrol,1,8838.0,7765
1635093.0,Kia,Seltos,GTX Plus AT Dual tone Diesel,2021,automatic,diesel,1,27844.0,25528
479000.0,Hyundai,New Santro 1.1,Era Executive,2020,manual,petrol,1,7647.0,15606
511000.0,Renault,Kwid,1.0 RXT AMT SCE,2022,automatic,petrol,1,8702.0,21258
843000.0,Hyundai,Creta,1.6 SX Plus Petrol,2016,manual,petrol,1,14355.0,80471
897000.0,Hyundai,Creta,1.6 SX Plus Auto Petrol,2016,automatic,petrol,1,15275.0,76862
1189683.0,Hyundai,Verna,SX Opt Turbo Petrol,2021,automatic,petrol,1,20259.0,67619
670000.0,Ford,EcoSport,Titanium+ 1.5L TDCi,2017,manual,diesel,2,11409.0,65334
670000.0,Maruti Suzuki,Baleno,Alpha Automatic,2019,automatic,petrol,1,11409.0,67562
1150248.0,Maruti Suzuki,XL6,Alpha AT Petrol,2021,automatic,petrol,1,19588.0,33638
312000.0,Renault,Kwid,RXL,2016,manual,petrol,1,5313.0,27702
640000.0,Maruti Suzuki,Celerio,ZXI Plus AMT,2023,automatic,petrol,1,10898.0,30680
412000.0,Maruti Suzuki,Alto K10,VXI AMT (O),2018,automatic,petrol,1,7016.0,16778
998000.0,Hyundai,Creta,1.6 SX AT VTVT,2018,automatic,petrol,2,16995.0,58814
1167365.0,Hyundai,Creta,1.6 SX AT VTVT,2019,automatic,petrol,1,19879.0,54390
875000.0,Ford,EcoSport,Titanium 1.5L Ti-VCT,2021,manual,petrol,2,14900.0,38043
